text_id,text,PhyID,platform
1376666,A very professional and friendly office. Both Dr. Allen and his staff were informative and listened to all of my questions and concerns. I will certainly return and will recommend him.,100313685,HG
1142134,"She has been my doctor for 4 years. Very thorough, and professional.",100257930,HG
4886217,"Dr Scudday performed knee replacement surgery on my 84yo Mother 8 months ago, the surgery was not easy but he did an incredible job.  My mother is walking around like the new knee was always there.  Not only is he a highly skilled doctor, his bedside manner is commendable to say the least. I would highly recommend him to anyone.",101116625,HG
3729821,"saved my life twice, great guy",100851041,Vitals
454298,".  Dr. Singh and I met on a virtual appointment in the summer.  I immediately scheduled the surgery for the fall.  I met Dr. Singh on the morning of my surgery . . .it was a Thursday.  The procedure and all the activities before and after were well orchestrated and seamless.   Following surgery, I went home that afternoon and slept.  I worked remotely the next day (Friday) and the following Monday.  I was back in the office working on the 5th day (Tuesday).  I only used the walker / cane for 1 day.  It has been 7 weeks and I am fully healed and am able to move again.  Dr. Singh is amazing!  He has no restrictions and lets you move at your pace.",100102000,HG
2948811,Very thorough and caring,100678001,Vitals
828979,"15 years as a patient of Dr. Matsumoto, and he is the best dentist I have ever had.  Teeth are healthy, and the non-cleaning procedures I have had (one cavity and one chipped tooth) were painless and quick.<br><br>The dental technicians and office staff are excellent as well.  Highly recommend.<br><br>Plus, his office has the best view of any dentist in the city.",100188296,Yelp
2103796,"Dr Penuel was one of the most impressive physicians I have ever met, and I spent 25 years in the pharmaceutical industry interacting with physicians of all specialties. I met him after being admitted to Health Park from the ER and he sat down, asked me questions, listened to my situation and then gave me his assessment based on his vast experience and knowledge. And then he took extra time & effort to reassure me and my husband and to alleviate our fears of what might be!  Our next two interactions with him, before and after my procedure, we were equally as impressed with his compassion, confidence and knowledge. I can't imagine there is a better Gastroenterologist!",100481327,Vitals
49200,I absolutely love Dr. Siwik!  She has always been very attentive and interested in my issues.,100011123,Vitals
2153996,"This doctor is sneaky and highly unethical. She is so into herself that she'll get angry if you decide to question what she's suggesting. First, she wanted to do a d and c when it was completely unnecessary. She will always suggest surgery even when there's no need for it. I had a 
migrated iud and although xray and cscan didn't  show the iud, she used her influence to convince me to have unnecessary surgery and thete was no iud. It had fallen off which triggered the heavy bleeding i was having.",100492726,HG
2858207,The doctor explained what to expect in surgery and what to expect after the surgery. Every thing went as planed. The staff was friendly and helpful. Everything was explained what to do and what to expect after surgery. Jerry,100654754,HG
3224603,"I have been a patient of Dr.  Palminteri for the past few years. I must say that her professionalism, compassion, and humanitarianism is beyond reproach.

Dr. Palminteri treats her patients as human beings, not dollars. She intently listens to your health concerns and talks to her patients in lay-terms, not medical/scientific jargon.
Dr. Palminteri ensures that you fully understand your illness and treatment.

If you are looking for a pulmonologist, I definitely and highly recommend Dr. Palmenteri.",100737813,HG
